desarrollo,colonia,m2_interiores,m2_totales,m2_jardin,m2_terraza,estacionamientos,eje,precio_listado,precio_cerrado,descuento_pct,fecha_creacion,fecha_firma,anio_firma,mes_firma,dias_creacion_a_firma,precio_m2
Paseo Picasso - Inspira,Zibatá,178.7,236.17,0,57.47,2,Horizontal,1795041.5,1795041.5,0,4/30/2013,8/6/2014,2014,8,463,10045
Paseo Picasso - Inspira,Zibatá,155.3,213.8,58.5,0,2,Horizontal,1718604,1718604,0,4/2/2013,8/15/2014,2014,8,500,11066.349001931745
Paseo Picasso - Inspira,Zibatá,122.14,197.63,75.49,0,2,Horizontal,1482901.74,1482901.74,0,4/30/2013,8/21/2014,2014,8,478,12141
Paseo Picasso - Inspira,Zibatá,187.4,214.4,0,27,2,Horizontal,1938330.59,1938330.59,0,4/30/2013,8/21/2014,2014,8,478,10343.279562433298
Paseo Dalí,Zibatá,192.85,283.35,90.5,0,2,Horizontal,2252590,2268442.34,0,8/10/2015,10/19/2015,2015,10,70,11762.729271454498
Paseo Dalí,Zibatá,192.9,260,67.1,0,2,Horizontal,2254745,2293495,0,8/10/2015,10/5/2015,2015,10,56,11889.554173146707
Paseo Dalí,Zibatá,234.8,254.05,19.25,0,2,Horizontal,2342269,2307134.97,1.5,8/10/2015,10/6/2015,2015,10,57,9825.958134582625
Paseo da Vinci,Zibatá,155.4,237.04,76.2,5.44,2,Horizontal,1904767,1907117,0,4/15/2015,8/28/2015,2015,8,135,12272.310167310166
Paseo Picasso - Inspira,Zibatá,155.33,162.79,0,7.46,2,Horizontal,1506701,1469033.48,2.5,4/30/2013,11/28/2014,2014,11,577,9457.500032189531
Paseo da Vinci,Zibatá,133.75,166.65,19.77,13.13,2,Horizontal,1433265,1411766.03,1.5,4/15/2015,6/8/2015,2015,6,54,10555.260037383177
Paseo da Vinci,Zibatá,133.8,166.93,20,13.13,2,Horizontal,1578699,1578699,0,4/15/2015,6/15/2015,2015,6,61,11798.946188340806
Paseo da Vinci,Zibatá,162.06,241.42,36.03,43.33,2,Horizontal,1688342,1699142,0,4/15/2015,6/12/2015,2015,6,58,10484.64766135999
Paseo da Vinci,Zibatá,142,175.13,20,13.13,2,Horizontal,1504757,1504757,0,4/15/2015,6/15/2015,2015,6,61,10596.88028169014
Paseo da Vinci,Zibatá,162.06,234.12,28.73,43.33,2,Horizontal,1679582,1651492.45,2.5,4/15/2015,6/4/2015,2015,6,50,10190.623534493398
Paseo da Vinci,Zibatá,155.4,258.54,97.7,5.44,2,Horizontal,1801769.32,1776842.39,0,4/15/2015,6/23/2015,2015,6,69,11433.992213642212
Paseo da Vinci,Zibatá,133.75,166.65,19.77,13.13,2,Horizontal,1469097,1469097,0,4/15/2015,6/13/2015,2015,6,59,10983.902803738318
Paseo da Vinci,Zibatá,142,175.13,20,13.13,2,Horizontal,1708765,1708765,0,4/15/2015,6/6/2015,2015,6,52,12033.55633802817
Paseo da Vinci,Zibatá,180.35,305.31,44.42,80.54,2,Horizontal,1865721,1876321,0,4/15/2015,6/8/2015,2015,6,54,10403.775991128361
Paseo da Vinci,Zibatá,162.06,241.42,36.03,43.33,2,Horizontal,1688342,1702242,0,4/15/2015,6/15/2015,2015,6,61,10503.776379118844
Paseo da Vinci,Zibatá,162.06,241.67,36.28,43.33,2,Horizontal,1730850,1730850,0,4/15/2015,6/22/2015,2015,6,68,10680.303591262495
Paseo Picasso - Inspira,Zibatá,168.8,193.1,24.3,0,2,Horizontal,1834410,1788549.75,2.5,4/30/2013,6/4/2015,2015,6,765,10595.673874407583
Paseo da Vinci,Zibatá,152.1,231,28.4,50.5,2,Horizontal,1637949,1597000.28,2.5,4/15/2015,7/20/2015,2015,7,96,10499.673109796187
Paseo Picasso - Inspira,Zibatá,177.3,231.6,54.3,0,2,Horizontal,1945774,1938487.39,1.5,4/30/2013,6/25/2015,2015,6,786,10933.375014100393
Paseo Picasso - Inspira,Zibatá,122.1,189,66.9,0,2,Horizontal,1517627,1472098.19,3,4/30/2013,6/22/2015,2015,6,783,12056.496232596233
Paseo Picasso - Inspira,Zibatá,178.7,235.7,0,57,2,Horizontal,1809627,1755338.19,3,4/2/2013,9/11/2014,2014,9,527,9822.821432568551
Paseo Picasso - Inspira,Zibatá,155.3,162.3,0,7,2,Horizontal,1506701,1469033.48,2.5,4/30/2013,9/9/2014,2014,9,497,9459.326980038633
Paseo Picasso - Inspira,Zibatá,178.7,236.17,0,57.47,2,Horizontal,1795041.5,1808741.5,0,4/30/2013,10/7/2014,2014,10,525,10121.664801343033
Paseo Picasso - Inspira,Zibatá,122.1,191.1,69,0,2,Horizontal,1468978,1461633.11,0.5,4/30/2013,10/17/2014,2014,10,535,11970.787141687144
Paseo Picasso - Inspira,Zibatá,155.3,213.8,58.5,0,2,Horizontal,1718604,1658452.86,3.5,4/30/2013,10/17/2014,2014,10,535,10679.026786864133
Paseo Picasso - Inspira,Zibatá,155.3,162.3,0,7,2,Horizontal,1506701,1509201,0,4/30/2013,9/26/2014,2014,9,514,9717.971667739857
Paseo Picasso - Inspira,Zibatá,178.7,235.7,0,57,2,Horizontal,1777529,1777529,0,4/30/2013,9/26/2014,2014,9,514,9947.00056
Paseo Picasso - Inspira,Zibatá,155.33,162.79,0,7.46,2,Horizontal,1506701,1506701,0,4/30/2013,10/3/2014,2014,10,521,9700
Paseo Picasso - Inspira,Zibatá,157.14,245.71,88.57,0,2,Horizontal,1712826,1712826,0,4/30/2013,9/25/2014,2014,9,513,10900.000000000002
Paseo Picasso - Inspira,Zibatá,155.3,213.8,58.5,0,2,Horizontal,1752468,1708656.3,2.5,4/30/2013,10/20/2014,2014,10,538,11002.294269156471
Paseo Picasso - Inspira,Zibatá,157.14,249.29,92.15,0,2,Horizontal,1772774.91,1772774.91,0,4/30/2013,10/10/2014,2014,10,528,11281.5
Paseo Picasso - Inspira,Zibatá,157.1,233.4,76.3,0,2,Horizontal,1712826,1712826,0,4/30/2013,10/31/2014,2014,10,549,10902.775302355189
Paseo Picasso - Inspira,Zibatá,155.33,162.79,0,7.46,2,Horizontal,1506701,1461499.97,3,4/30/2013,10/31/2014,2014,10,549,9408.999999999998
Paseo Picasso - Inspira,Zibatá,155.34,221.08,65.74,0,2,Horizontal,1752468.21,1752468.21,0,4/30/2013,10/28/2014,2014,10,546,11281.5
Paseo Picasso - Inspira,Zibatá,130.93,144.26,0,13.33,2,Horizontal,1447391.87,1449891.87,0,4/30/2013,11/14/2014,2014,11,563,11073.794164820896
Paseo Picasso - Inspira,Zibatá,155.33,162.79,0,7.46,2,Horizontal,1506701,1461499.97,3,4/30/2013,11/19/2014,2014,11,568,9408.999999999998
Paseo Picasso - Inspira,Zibatá,130.9,143.9,0,13,2,Horizontal,1447391.87,1426557.07,2.5,4/30/2013,12/15/2014,2014,12,594,10898.067761650114
Paseo Picasso - Inspira,Zibatá,157.14,227.95,70.81,0,2,Horizontal,1772774.91,1772774.91,0,4/30/2013,11/27/2014,2014,11,576,11281.5
Paseo Picasso - Inspira,Zibatá,155.3,213.8,58.5,0,2,Horizontal,1752468,1699893.96,3,4/30/2013,12/11/2014,2014,12,590,10945.87224726336
Paseo Picasso - Inspira,Zibatá,177.3,359.8,182.5,0,2,Horizontal,2012977,2012977,0,4/30/2013,12/3/2014,2014,12,582,11353.508178228989
Paseo Picasso - Inspira,Zibatá,157.1,244.5,87.4,0,2,Horizontal,1712286,1712286,0,4/30/2013,12/11/2014,2014,12,590,10899.338001273074
Paseo Picasso - Inspira,Zibatá,168.8,210,41.2,0,2,Horizontal,1839684,1839684,0,4/30/2013,12/5/2014,2014,12,584,10898.601895734597
Paseo Picasso - Inspira,Zibatá,177.3,248.7,71.4,0,2,Horizontal,1965926,1965926,0,4/30/2013,12/11/2014,2014,12,590,11088.133107727015
Paseo Picasso - Inspira,Zibatá,157.14,219.86,62.72,0,2,Horizontal,1712826,1712826,0,4/30/2013,1/13/2015,2015,1,623,10900.000000000002
Paseo Picasso - Inspira,Zibatá,178.7,235.7,0,57,2,Horizontal,1812554,1818784,0,4/30/2013,12/23/2014,2014,12,602,10177.862339115838
Paseo Picasso - Inspira,Zibatá,178.7,235.7,0,57,2,Horizontal,1812554,1783640.15,2.5,4/30/2013,1/22/2015,2015,1,632,9981.198377168439
Paseo Picasso - Inspira,Zibatá,157.14,219.86,62.72,0,2,Horizontal,1712826,1687133.61,1.5,4/30/2013,1/7/2015,2015,1,617,10736.500000000002
Paseo Picasso - Inspira,Zibatá,177.3,248.7,71.4,0,2,Horizontal,1965926,1965926,0,4/30/2013,1/14/2015,2015,1,624,11088.133107727015
Paseo Picasso - Inspira,Zibatá,178.7,235.7,0,57,2,Horizontal,1812554,1814554,0,4/30/2013,1/14/2015,2015,1,624,10154.191382204814
Paseo Picasso - Inspira,Zibatá,155.3,213.8,58.5,0,2,Horizontal,1811730,1766436.75,2.5,4/2/2013,1/5/2015,2015,1,643,11374.351255634256
Paseo Picasso - Inspira,Zibatá,177.34,223.25,45.91,0,2,Horizontal,1927331.12,1927331.12,0,4/30/2013,1/26/2015,2015,1,636,10868
Paseo Picasso - Inspira,Zibatá,177.3,223.2,45.9,0,2,Horizontal,1936772,1936772,0,4/30/2013,1/31/2015,2015,1,641,10923.69994359842
Paseo Picasso - Inspira,Zibatá,122.1,197.6,75.5,0,2,Horizontal,1548645,1548645,0,4/30/2013,2/1/2015,2015,2,642,12683.415233415233
Paseo Picasso - Inspira,Zibatá,168.8,199.7,30.9,0,2,Horizontal,1782567,1800967,0,4/30/2013,2/2/2015,2015,2,643,10669.235781990521
Paseo Picasso - Inspira,Zibatá,178.7,235.7,0,57,2,Horizontal,1862605,1864605,0,4/30/2013,1/31/2015,2015,1,641,10434.275321768328
Paseo Picasso - Inspira,Zibatá,177.3,359.8,182.5,0,2,Horizontal,2012977,2012977,0,4/30/2013,2/9/2015,2015,2,650,11353.508178228989
Paseo Picasso - Inspira,Zibatá,177.3,223.2,45.9,0,2,Horizontal,1927331.12,1945331.12,0,4/30/2013,2/23/2015,2015,2,664,10971.974732092498
Paseo Picasso - Inspira,Zibatá,177.3,220.4,43.1,0,2,Horizontal,1927331.12,1953974,0,4/30/2013,2/23/2015,2015,2,664,11020.721940214326
Paseo Picasso - Inspira,Zibatá,177.3,248.7,71.4,0,2,Horizontal,1965926,1926607.48,2,4/30/2013,3/17/2015,2015,3,686,10866.370445572475
Paseo Picasso - Inspira,Zibatá,177.3,250.8,73.5,0,2,Horizontal,1997563,1978789.56,1.5,4/30/2013,3/4/2015,2015,3,673,11160.685617597292
Paseo Picasso - Inspira,Zibatá,168.8,199.7,30.9,0,2,Horizontal,1782567,1803467,0,4/30/2013,3/9/2015,2015,3,678,10684.046208530805
Paseo Picasso - Inspira,Zibatá,122.1,197.6,75.5,0,2,Horizontal,1548645,1548645,0,4/30/2013,3/20/2015,2015,3,689,12683.415233415233
Paseo Picasso - Inspira,Zibatá,187.4,214.4,0,27,2,Horizontal,1938331,1938331,0,4/30/2013,3/23/2015,2015,3,692,10343.28175026681
Paseo Picasso - Inspira,Zibatá,177.3,215,37.7,0,2,Horizontal,1945774,1945774,0,4/30/2013,3/31/2015,2015,3,700,10974.472645234066
Paseo Picasso - Inspira,Zibatá,187.4,214.4,0,27,2,Horizontal,1869635,1885185,0,4/30/2013,4/10/2015,2015,4,710,10059.685165421557
Paseo Picasso - Inspira,Zibatá,157.1,238.6,81.5,0,2,Horizontal,1824160,1817039.2,0.5,4/30/2013,4/21/2015,2015,4,721,11566.13112667091
Paseo Picasso - Inspira,Zibatá,155.3,162.3,0,7,2,Horizontal,1604637,1598613.82,0.5,4/30/2013,4/21/2015,2015,4,721,10293.714230521571
Paseo Picasso - Inspira,Zibatá,155.3,162.3,0,7,2,Horizontal,1559435.54,1575285.54,0,4/30/2013,4/13/2015,2015,4,713,10143.499935608499
Paseo Picasso - Inspira,Zibatá,177.34,223.25,45.91,0,2,Horizontal,1927331.12,1927331.12,0,4/30/2013,4/20/2015,2015,4,720,10868
Paseo Picasso - Inspira,Zibatá,187.4,214.4,0,27,2,Horizontal,1977320,1977320,0,4/2/2013,4/24/2015,2015,4,752,10551.334044823905
Paseo da Vinci,Zibatá,133.75,192.06,45.18,13.13,2,Horizontal,1463757,1477657,0,4/15/2015,5/4/2015,2015,5,19,11047.902803738318
Paseo Picasso - Inspira,Zibatá,157.1,230.6,73.5,0,2,Horizontal,1817634,1817634,0,4/30/2013,4/26/2015,2015,4,726,11569.917250159135
Paseo da Vinci,Zibatá,155.4,308.84,148,5.44,2,Horizontal,1819969,1830164,0,4/15/2015,6/15/2015,2015,6,61,11777.117117117117
Paseo da Vinci,Zibatá,155.4,276.49,115.65,5.44,2,Horizontal,1819969,1819969,0,4/15/2015,6/15/2015,2015,6,61,11711.512226512226
Paseo da Vinci,Zibatá,141.97,174.87,19.77,13.13,2,Horizontal,1504457,1478129,1.75,4/15/2015,5/8/2015,2015,5,23,10411.558780023948
Paseo Picasso - Inspira,Zibatá,130.9,143.9,0,13,2,Horizontal,1487982,1487982,0,4/30/2013,5/25/2015,2015,5,755,11367.318563789151
Paseo da Vinci,Zibatá,155.4,258.49,97.65,5.44,2,Horizontal,1819969,1801769.31,1,4/15/2015,5/25/2015,2015,5,40,11594.397104247104
Paseo Picasso - Inspira,Zibatá,177.3,223.2,45.9,0,2,Horizontal,1927331.12,1879147.84,2.5,4/30/2013,5/14/2015,2015,5,744,10598.690580936265
Paseo Picasso - Inspira,Zibatá,155.3,162.3,0,7,2,Horizontal,1604637,1580567.45,1.5,4/30/2013,5/22/2015,2015,5,752,10177.510946555054
Paseo da Vinci,Zibatá,133.75,166.9,20.02,13.13,2,Horizontal,1469397,1483297,0,4/15/2015,6/1/2015,2015,6,47,11090.071028037382
Paseo Picasso - Inspira,Zibatá,155.3,220.6,65.3,0,2,Horizontal,1786332,1750605.36,2,7/9/2015,6/30/2015,2015,6,-9,11272.410560206052
Paseo da Vinci,Zibatá,160.55,239.45,28.4,50.5,2,Horizontal,1724435,1719362.83,0.5,4/15/2015,6/30/2015,2015,6,76,10709.204796013702
Paseo da Vinci,Zibatá,162.1,241.73,36.3,43.33,2,Horizontal,1730850,1730850,0,4/15/2015,6/29/2015,2015,6,75,10677.668106107341
Paseo Picasso - Inspira,Zibatá,177.3,223.2,45.9,0,2,Horizontal,1936772,1936772,0,4/30/2013,7/20/2015,2015,7,811,10923.69994359842
Paseo Picasso - Inspira,Zibatá,177.3,212.8,35.5,0,2,Horizontal,1945774,1973845.13,0.5,4/30/2013,7/15/2015,2015,7,806,11132.798251551041
Paseo Picasso - Inspira,Zibatá,177.3,245.4,68.1,0,2,Horizontal,1945774,1945774,0,4/30/2013,7/13/2015,2015,7,804,10974.472645234066
Paseo Picasso - Inspira,Zibatá,155.3,220.6,65.3,0,2,Horizontal,1752468.21,1719418.85,2,4/30/2013,7/27/2015,2015,7,818,11071.59594333548
Paseo Picasso - Inspira,Zibatá,168.8,222.7,53.9,0,2,Horizontal,1886535,1859504.3,2,4/30/2013,7/11/2015,2015,7,802,11016.020734597156
Paseo da Vinci,Zibatá,130.9,147.7,0,16.8,2,Horizontal,1689414.11,1689414.11,0,4/15/2015,7/27/2015,2015,7,103,12906.142933537052
Paseo Picasso - Inspira,Zibatá,130.9,143.9,0,13,2,Horizontal,1487982,1458222.36,2,4/30/2013,7/16/2015,2015,7,807,11139.972192513369
Paseo da Vinci,Zibatá,130.9,147.7,0,16.8,2,Horizontal,1524108,1540458,0,4/15/2015,7/17/2015,2015,7,93,11768.20473644003
Paseo da Vinci,Zibatá,155.4,273.57,112.73,5.44,2,Horizontal,1865467,1856139.67,0.5,4/15/2015,8/20/2015,2015,8,127,11944.27072072072
Paseo da Vinci,Zibatá,155.3,162.66,0,7.36,2,Horizontal,1657039,1648753.81,0.5,4/15/2015,8/20/2015,2015,8,127,10616.573148744365
Paseo da Vinci,Zibatá,155.3,162.66,0,7.36,2,Horizontal,1636624,1641874,0,4/15/2015,8/5/2015,2015,8,112,10572.273019961365
Paseo Picasso - Inspira,Zibatá,187.4,214.4,0,27,2,Horizontal,1977320,1977320,0,4/2/2013,7/25/2015,2015,7,844,10551.334044823905
Paseo da Vinci,Zibatá,162.1,234.13,28.7,43.33,2,Horizontal,1747115,1755215,0,4/15/2015,8/3/2015,2015,8,110,10827.976557680444
Paseo da Vinci,Zibatá,155.4,234.74,73.9,5.44,2,Horizontal,1885467,1890367,0,4/15/2015,8/21/2015,2015,8,128,12164.52380952381
Paseo da Vinci,Zibatá,155.4,234.74,73.9,5.44,2,Horizontal,1904767,1904767,0,4/15/2015,8/10/2015,2015,8,117,12257.187902187901
Paseo Picasso - Inspira,Zibatá,155.3,221,65.7,0,2,Horizontal,1786332,1765653.7,2.5,4/30/2013,8/17/2015,2015,8,839,11369.309079201545
Paseo Dalí,Zibatá,192.85,306.63,113.78,0,2,Horizontal,2288366,2309866,0,8/10/2015,9/30/2015,2015,9,51,11977.526575058337
Paseo da Vinci,Zibatá,130.9,147.7,0,16.8,2,Horizontal,1524108,1540908,0,4/15/2015,9/14/2015,2015,9,152,11771.642475171886
Paseo Dalí,Zibatá,234.8,254.1,19.3,0,2,Horizontal,2583600,2610600,0,8/10/2015,10/6/2015,2015,10,57,11118.398637137989
Paseo Picasso - Inspira,Zibatá,155.3,221,65.7,0,2,Horizontal,1786332,1688083.74,5.5,4/30/2013,9/17/2015,2015,9,870,10869.82446877012
Paseo Dalí,Zibatá,178.7,236.17,0,57.47,2,Horizontal,1877537,1907937,0,8/10/2015,10/14/2015,2015,10,65,10676.75993284835
Paseo da Vinci,Zibatá,130.9,147.7,0,16.8,2,Horizontal,1524108,1517596.38,1.5,4/15/2015,8/31/2015,2015,8,138,11593.555233002291
Paseo Dalí,Zibatá,151.14,188.48,37.34,0,2,Horizontal,1863394.62,1863394.62,0,8/10/2015,9/30/2015,2015,9,51,12328.930924970227
Paseo da Vinci,Zibatá,133.8,209.03,62.1,13.13,2,Horizontal,1550015,1563372.96,0,4/15/2015,9/21/2015,2015,9,159,11684.401793721972
Paseo Dalí,Zibatá,192.85,271.66,78.81,0,2,Horizontal,2272633,2303953,0,8/10/2015,10/12/2015,2015,10,63,11946.865439460722
Paseo da Vinci,Zibatá,180.4,305.36,44.42,80.54,2,Horizontal,1865721,1865721,0,4/15/2015,9/3/2015,2015,9,141,10342.134146341463
Paseo da Vinci,Zibatá,180.35,305.31,44.42,80.54,2,Horizontal,1865721,1865721,0,4/15/2015,8/31/2015,2015,8,138,10345.001386193513
Paseo Dalí,Zibatá,239.53,282.16,42.63,0,2,Horizontal,2454271,2429728.29,1,8/10/2015,10/1/2015,2015,10,52,10143.732684841147
Paseo Dalí,Zibatá,234.8,253.7,18.9,0,2,Horizontal,2342269,2318846.31,1,8/10/2015,10/1/2015,2015,10,52,9875.836073253833
Paseo da Vinci,Zibatá,180.4,305.36,44.42,80.54,2,Horizontal,1897550.55,1897550.55,0,4/15/2015,10/5/2015,2015,10,173,10518.572893569844
Paseo Dalí,Zibatá,178.72,236.19,0,57.47,2,Horizontal,1896313,1925743.61,3,8/10/2015,10/20/2015,2015,10,71,10775.199250223814
Paseo Dalí,Zibatá,192.6,257.6,65,0,2,Horizontal,2506007,2506007,0,8/10/2015,10/9/2015,2015,10,60,13011.458982346834
Paseo Dalí,Zibatá,56.14,70.23,14.09,0,2,Horizontal,856301,830611.97,3,8/10/2015,10/20/2015,2015,10,71,14795.368186676165
Paseo Dalí,Zibatá,92.64,113.99,21.35,0,2,Horizontal,1220307,1191347.79,3,8/10/2015,10/20/2015,2015,10,71,12859.971826424871
Paseo Dalí,Zibatá,201.1,252.9,51.8,0,2,Horizontal,2359731,2359731,0,8/10/2015,11/13/2015,2015,11,95,11734.117354549975
Paseo Dalí,Zibatá,178.7,236.17,0,57.47,2,Horizontal,1896313,1896313,0,8/10/2015,10/20/2015,2015,10,71,10611.712367095692
Paseo Picasso - Inspira,Zibatá,168.8,206.9,38.1,0,2,Horizontal,1861295.18,1824069.28,2,4/30/2013,12/17/2015,2015,12,961,10806.097630331753
Paseo da Vinci,Zibatá,133.8,166.7,19.77,13.13,2,Horizontal,1526428,1526428,0,4/15/2015,10/26/2015,2015,10,194,11408.28101644245
Paseo Picasso - Inspira,Zibatá,187.4,214.4,0,27,2,Horizontal,1977320,1981320,0,4/30/2013,10/29/2015,2015,10,912,10572.678762006402
Paseo da Vinci,Zibatá,130.9,147.7,0,16.8,2,Horizontal,1541711,1545711,0,4/15/2015,11/9/2015,2015,11,208,11808.33461
Paseo da Vinci,Zibatá,130.9,147.7,0,16.8,2,Horizontal,1541711,1524108,0,4/15/2015,10/31/2015,2015,10,199,11643.300229182581
Paseo da Vinci,Zibatá,133.8,166.73,19.8,13.13,2,Horizontal,1587943.05,1580003.33,0.5,4/15/2015,10/31/2015,2015,10,199,11808.694544095664
Paseo da Vinci,Zibatá,130.9,147.7,0,16.8,2,Horizontal,1603379,1602262.11,0.5,4/15/2015,11/21/2015,2015,11,220,12240.352253628724
Paseo da Vinci,Zibatá,155.3,162.66,0,7.36,2,Horizontal,1636623,1603890.54,2,4/15/2015,10/26/2015,2015,10,194,10327.69182227946
Paseo da Vinci,Zibatá,130.9,147.7,0,16.8,2,Horizontal,1564273,1569430.27,1,4/15/2015,11/13/2015,2015,11,212,11989.536058059588
Paseo Dalí,Zibatá,192.9,295.1,102.2,0,2,Horizontal,2292153,2200466.88,4,8/10/2015,1/28/2016,2016,1,171,11407.29331
Paseo Picasso - Inspira,Zibatá,168.8,222.7,53.9,0,2,Horizontal,1886535,1868936.98,1.5,4/30/2013,11/11/2015,2015,11,925,11071.90154028436
Paseo da Vinci,Zibatá,130.9,147.7,0,16.8,2,Horizontal,1564273,1581073,0,4/15/2015,11/23/2015,2015,11,222,12078.47975553858
Paseo Dalí,Zibatá,165,189.5,24.5,0,2,Horizontal,2076000,2076000,0,8/10/2015,11/16/2015,2015,11,98,12581.818181818182
Paseo da Vinci,Zibatá,133.8,166.73,19.8,13.13,2,Horizontal,1587943.05,1580003.33,0.5,4/15/2015,11/23/2015,2015,11,222,11808.694544095664
Paseo da Vinci,Zibatá,155.3,162.66,0,7.36,2,Horizontal,1681289,1639256.78,2.5,4/15/2015,11/19/2015,2015,11,218,10555.420347714102
Paseo da Vinci,Zibatá,162.1,241.73,36.3,43.33,2,Horizontal,1747734,1747734,0,4/15/2015,11/14/2015,2015,11,213,10781.826033312771
Paseo da Vinci,Zibatá,162.1,241.43,36,43.33,2,Horizontal,1747434,1747434,0,4/15/2015,9/29/2015,2015,9,167,10779.975323874152
Paseo Dalí,Zibatá,194.66,236.35,41.69,0,2,Horizontal,2127717,2127717,0,10/3/2015,10/19/2015,2015,10,16,10930.427411897668
Paseo da Vinci,Zibatá,162.1,233.63,28.2,43.33,2,Horizontal,1771768,1771768,0,4/15/2015,10/5/2015,2015,10,173,10930.092535471931
Paseo Picasso - Inspira,Zibatá,155.3,221,65.7,0,2,Horizontal,1884765,1855845.88,2.5,4/30/2013,10/6/2015,2015,10,889,11950.070057952349
Paseo Picasso - Inspira,Zibatá,187.4,214.4,0,27,2,Horizontal,1977320,1977320,0,4/2/2013,10/19/2015,2015,10,930,10551.334044823905
Paseo Dalí,Zibatá,192.6,265.1,72.5,0,2,Horizontal,2377043,2377043,0,8/10/2015,10/12/2015,2015,10,63,12341.863966770508
Paseo da Vinci,Zibatá,180.4,305.34,44.4,80.54,2,Horizontal,1940350,1936469.3,0.2,4/15/2015,10/19/2015,2015,10,187,10734.308758314855
Paseo da Vinci,Zibatá,180.4,305.34,44.4,80.54,2,Horizontal,1940350,1940350,0,4/15/2015,10/19/2015,2015,10,187,10755.820399113081
Paseo da Vinci,Zibatá,155.3,162.66,0,7.36,2,Horizontal,1702088.96,1702088.96,0,4/15/2015,12/31/2015,2015,12,260,10960.006181584029
Paseo Dalí,Zibatá,192.55,249.8,57.25,0,2,Horizontal,2354971,2296096.73,2.5,8/10/2015,12/7/2015,2015,12,119,11924.677901843675
Paseo Dalí,Zibatá,179.51,232.28,52.77,0,2,Horizontal,2198650,2198650,0,8/10/2015,11/23/2015,2015,11,105,12248.064174697789
Paseo da Vinci,Zibatá,155.3,162.66,0,7.36,2,Horizontal,1636624,1636624,0,4/15/2015,11/23/2015,2015,11,222,10538.467482292337
Paseo Picasso - Inspira,Zibatá,168.8,199.7,30.9,0,2,Horizontal,1922018.35,1922018.35,0,4/30/2013,11/27/2015,2015,11,941,11386.364632701421
Paseo Dalí,Zibatá,234.8,252.68,17.88,0,2,Horizontal,2382973.59,2390373.59,0,8/10/2015,1/20/2016,2016,1,163,10180.466737649062
Paseo da Vinci,Zibatá,155.3,162.66,0,7.36,2,Horizontal,1665324,1656997.38,0.5,4/15/2015,1/22/2016,2016,1,282,10669.654732775272
Paseo Dalí,Zibatá,201.1,252.9,51.8,0,2,Horizontal,2504724.92,2504724.92,0,8/10/2015,1/8/2016,2016,1,151,12455.121432123322
Paseo Dalí,Zibatá,234.8,252.7,17.9,0,2,Horizontal,2382973.59,2382973.59,0,8/10/2015,2/8/2016,2016,2,182,10148.950553662691
Paseo da Vinci,Zibatá,155.3,162.66,0,7.36,2,Horizontal,1689695.45,1659210.15,2.5,4/15/2015,1/27/2016,2016,1,287,10683.903090792013
Paseo Dalí,Zibatá,151.14,188.48,37.34,0,2,Horizontal,1863394.62,1863394.62,0,8/10/2015,1/11/2016,2016,1,154,12328.930924970227
Paseo da Vinci,Zibatá,180.4,305.36,44.42,80.54,2,Horizontal,1897550.55,1897550.55,0,4/15/2015,1/18/2016,2016,1,278,10518.572893569844
Paseo da Vinci,Zibatá,180.4,305.36,44.42,80.54,2,Horizontal,1897550.55,1897550.55,0,4/15/2015,1/11/2016,2016,1,271,10518.572893569844
Paseo da Vinci,Zibatá,152.1,231,28.4,50.5,2,Horizontal,1662195.63,1662195.63,0,4/15/2015,1/19/2016,2016,1,279,10928.307889546351
Paseo da Vinci,Zibatá,160.6,239.3,28.2,50.5,2,Horizontal,1749660.78,1749660.78,0,4/15/2015,1/22/2016,2016,1,282,10894.525404732254
Paseo da Vinci,Zibatá,160.6,239.5,28.4,50.5,2,Horizontal,1749962.28,1749962.28,0,4/15/2015,1/25/2016,2016,1,285,10896.402739726029
Paseo da Vinci,Zibatá,180.4,305.34,44.4,80.54,2,Horizontal,1940350,1940350,0,4/15/2015,1/25/2016,2016,1,285,10755.820399113081
Paseo da Vinci,Zibatá,133.8,166.73,19.8,13.13,2,Horizontal,1532059.14,1532059.14,0,4/15/2015,1/18/2016,2016,1,278,11450.36726457399
Paseo da Vinci,Zibatá,152.1,230.75,28.15,50.5,2,Horizontal,1624962.39,1611637.95,1.5,4/15/2015,1/11/2016,2016,1,271,10595.910256410256
Paseo da Vinci,Zibatá,180.4,305.34,44.4,80.54,2,Horizontal,1988900,1988900,0,4/15/2015,1/19/2016,2016,1,279,11024.944567627494
Paseo Picasso - Inspira,Zibatá,168.8,199.7,30.9,0,2,Horizontal,1861295.18,1861295.18,0,4/30/2013,1/20/2016,2016,1,995,11026.63021327014
Paseo Dalí,Zibatá,234.8,252.68,17.88,0,2,Horizontal,2382973.59,2374228.99,1.5,8/10/2015,1/25/2016,2016,1,168,10111.707793867121
Paseo da Vinci,Zibatá,162.1,241.1,36,43,2,Horizontal,1756171.17,1756171.17,0,4/15/2015,1/31/2016,2016,1,291,10833.875200493523
Paseo da Vinci,Zibatá,133.8,192.73,45.8,13.13,2,Horizontal,1604525.8,1604525.8,0,4/15/2015,1/30/2016,2016,1,290,11991.971599402092
Paseo Dalí,Zibatá,239.5,282.1,42.6,0,2,Horizontal,2565204.21,2565204.21,0,8/10/2015,1/27/2016,2016,1,170,10710.664759916492
